PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_q,Embarked_s,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,FamilySize,IsAlone,FarePerPerson
480,1,3,-2.038994812025152,-0.4745451962498395,0.7676298785983874,-0.4455800868293711,False,False,True,False,False,False,False,False,False,False,True,1.2930846823485478,0,-0.3445869345695846
481,0,3,-1.51255853482046,4.062147613391868,2.008933366495236,0.3688267912438566,True,False,True,False,False,False,False,False,False,False,True,7.071080979887104,0,0.052159887900158824
482,0,2,0.0667502967936168,-0.4745451962498395,-0.4736736092984604,-0.7346959991247785,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-14.188471449998696
483,0,3,1.5708539459498805,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.530567645282916
484,1,3,2.548521317901452,-0.4745451962498395,-0.4736736092984604,-0.5091091174049641,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-9.83193073848161
485,1,1,-0.3092756154954491,0.4327933656785018,-0.4736736092984604,1.4083311422087608,True,False,False,True,False,False,False,False,False,False,False,0.9591197563800413,0,1.468357973903234
486,0,3,-0.5724937540977952,2.247470489535184,0.7676298785983874,-0.1354831239546096,False,False,True,False,False,False,False,False,False,False,True,4.015100368133571,0,-0.03374339656111492
487,1,1,0.4427762090826827,0.4327933656785018,-0.4736736092984604,1.3829383533949904,False,False,True,False,True,False,False,False,False,False,False,0.9591197563800413,0,1.4418828766644811
488,0,1,2.172495405612386,-0.4745451962498395,-0.4736736092984604,-0.0358766627932547,True,False,False,True,False,False,False,False,False,False,False,0.05178119445170015,0,-0.6928512015442075
489,0,3,0.0667502967936168,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.530567645282916
490,1,3,-1.51255853482046,0.4327933656785018,0.7676298785983874,-0.3605805968462859,True,False,True,False,False,False,False,False,False,False,True,2.200423244276889,0,-0.1638687456079756
491,0,3,-0.3092756154954491,0.4327933656785018,-0.4736736092984604,-0.264894112164151,True,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.276184606147545
492,0,3,-0.6100963453267019,-0.4745451962498395,-0.4736736092984604,-0.5641087873940193,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.894086035813677
493,0,1,1.9468798582389464,-0.4745451962498395,-0.4736736092984604,-0.0170532463264123,True,False,True,False,True,False,False,False,False,False,False,0.05178119445170015,0,-0.3293328110134467
494,0,1,3.1501627775639576,-0.4745451962498395,-0.4736736092984604,0.4301017176975453,True,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,8.306137435642402
495,0,3,-0.6100963453267019,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.530567645282916
496,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.3945027462465943,True,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-7.618649017735076
497,1,1,1.8716746757811331,0.4327933656785018,-0.4736736092984604,1.106862362856988,False,False,False,False,False,True,False,False,False,False,False,0.9591197563800413,0,1.1540397906457107
498,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.3794040133131284,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-7.32706182873059
499,0,1,-0.3092756154954491,0.4327933656785018,2.008933366495236,2.831164957812677,False,False,True,False,True,False,False,False,False,False,False,3.4417267321737377,0,0.8226001592010648
500,0,3,-0.3844807979532623,-0.4745451962498395,-0.4736736092984604,-0.5512665115095161,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.646075613874066
501,0,3,-0.9109170751579546,-0.4745451962498395,-0.4736736092984604,-0.5308736926947507,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.252248877532804
502,0,3,-0.6100963453267019,-0.4745451962498395,-0.4736736092984604,-0.5523441521022427,False,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.66688704173195
503,0,3,-0.5724937540977952,-0.4745451962498395,-0.4736736092984604,-0.5551864879887359,False,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.721778318702096
504,0,3,0.5931865739983091,-0.4745451962498395,-0.4736736092984604,-0.5091091174049641,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-9.83193073848161
505,1,1,-0.9861222576157678,-0.4745451962498395,-0.4736736092984604,1.3005859063525549,False,False,True,True,False,False,False,False,False,False,False,0.05178119445170015,0,25.116954526139793
506,0,1,-0.8357118927001413,0.4327933656785018,-0.4736736092984604,1.827641567424142,True,False,False,False,True,False,False,False,False,False,False,0.9591197563800413,0,1.9055405284550908
507,1,2,0.2923658441670563,-0.4745451962498395,2.008933366495236,-0.1229349639524007,False,False,True,False,False,False,False,False,False,False,True,2.5343881702453963,0,-0.04850676206419371
508,1,1,0.8188021213717487,-0.4745451962498395,-0.4736736092984604,-0.1099938651314466,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-2.124204864259077
509,0,3,-0.0836600681220095,-0.4745451962498395,-0.4736736092984604,-0.2046991792302474,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-3.953156766616967
510,1,3,-0.2340704330376359,-0.4745451962498395,-0.4736736092984604,0.5946089659095145,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,11.483106409685988
511,1,3,-0.0084548856641963,-0.4745451962498395,-0.4736736092984604,-0.5523441521022427,True,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.66688704173195
512,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.530567645282916
513,1,1,0.5179813915404959,-0.4745451962498395,-0.4736736092984604,-0.1161702986596292,True,False,True,False,False,False,True,False,False,False,False,0.05178119445170015,0,-2.243484336151982
514,1,1,1.8716746757811331,0.4327933656785018,-0.4736736092984604,0.662942673538269,False,False,False,False,False,False,False,False,False,False,True,0.9591197563800413,0,0.6911990594796847
515,0,3,-0.3844807979532623,-0.4745451962498395,-0.4736736092984604,-0.558325292684582,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.782395010323102
516,0,1,1.345238398576441,-0.4745451962498395,-0.4736736092984604,0.065788609544161,True,False,True,False,False,True,False,False,False,False,False,0.05178119445170015,0,1.2705116257124298
517,1,2,0.3675710266248695,-0.4745451962498395,-0.4736736092984604,-0.4876386579974721,False,False,True,False,False,False,False,True,False,False,False,0.05178119445170015,0,-9.417292574282463
518,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.1664641145319738,True,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-3.2147600358513593
519,1,2,0.5179813915404959,0.4327933656785018,-0.4736736092984604,-0.1229349639524007,False,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.12817478019260922
520,0,3,0.2171606617092432,-0.4745451962498395,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.600635815057721
521,1,1,0.0667502967936168,-0.4745451962498395,-0.4736736092984604,1.465290800437426,False,False,True,True,False,False,False,False,False,False,False,0.05178119445170015,0,28.297740443283953
522,0,3,-0.5348911628688886,-0.4745451962498395,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.600635815057721
523,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5646970191586081,True,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.905445985517764
524,1,1,1.119622851203001,-0.4745451962498395,0.7676298785983874,0.6295122858931569,False,False,False,True,False,False,False,False,False,False,False,1.2930846823485478,0,0.4868298994539272
525,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5645981962221572,True,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.903537513967478
526,0,3,0.8564047126006552,-0.4745451962498395,-0.4736736092984604,-0.5523441521022427,True,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.66688704173195
527,1,2,1.5708539459498805,-0.4745451962498395,-0.4736736092984604,-0.4876386579974721,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-9.417292574282463
528,0,1,0.8188021213717487,-0.4745451962498395,-0.4736736092984604,4.483606807479136,True,False,True,False,True,False,False,False,False,False,False,0.05178119445170015,0,86.58755084650087
529,0,3,0.7435969389139355,-0.4745451962498395,-0.4736736092984604,-0.548226529750121,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.587367393803348
530,0,2,-0.4596859804110754,1.340131927606843,0.7676298785983874,-0.4641093874139191,True,False,True,False,False,False,False,False,False,False,True,3.1077618062052306,0,-0.1493387898928539
531,1,2,-2.038994812025152,0.4327933656785018,0.7676298785983874,-0.1229349639524007,False,False,True,False,False,False,False,False,False,False,True,2.200423244276889,0,-0.055868780823027535
532,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5645981962221572,True,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.903537513967478
533,0,3,-0.9109170751579546,0.4327933656785018,0.7676298785983874,-0.5645981962221572,True,False,False,False,False,False,False,False,False,False,True,2.200423244276889,0,-0.2565861807225625
534,1,3,-0.5724937540977952,-0.4745451962498395,2.008933366495236,-0.2086215086365256,False,False,False,False,False,False,False,False,False,False,True,2.5343881702453963,0,-0.08231632039867258
535,0,3,0.0667502967936168,-0.4745451962498395,-0.4736736092984604,-0.5308736926947507,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.252248877532804
536,1,2,-1.6629688997360863,-0.4745451962498395,2.008933366495236,-0.1170526463065125,False,False,True,False,False,False,False,False,False,False,True,2.5343881702453963,0,-0.046185760997763295
537,0,1,1.1948280336608146,-0.4745451962498395,-0.4736736092984604,-0.1099938651314466,True,False,True,True,False,False,False,False,False,False,False,0.05178119445170015,0,-2.124204864259077
538,1,1,0.0667502967936168,-0.4745451962498395,-0.4736736092984604,1.7694066227298482,False,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,34.17083444029655
539,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.3935215756632601,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-7.599700621628659
540,1,1,-0.5348911628688886,-0.4745451962498395,2.008933366495236,0.4300028947610944,False,False,False,True,False,False,False,False,False,False,False,2.5343881702453963,0,0.16966733818026725
541,1,1,0.5179813915404959,-0.4745451962498395,2.008933366495236,0.9358822123074836,False,False,True,True,False,False,False,False,False,False,False,2.5343881702453963,0,0.36927342989328477
542,0,3,-1.51255853482046,3.1548090514635256,2.008933366495236,0.0011819383758412,False,False,True,False,False,False,False,False,False,False,True,6.163742417958762,0,0.00019175661403330037
543,0,3,-1.3621481699048337,3.1548090514635256,2.008933366495236,0.0011819383758412,False,False,True,False,False,False,False,False,False,False,True,6.163742417958762,0,0.00019175661403330037
544,1,2,0.2171606617092432,0.4327933656785018,-0.4736736092984604,-0.1229349639524007,True,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.12817478019260922
545,0,1,1.5708539459498805,0.4327933656785018,-0.4736736092984604,1.7694066227298482,True,False,False,False,True,False,False,False,False,False,False,0.9591197563800413,0,1.8448234550063205
546,0,1,2.623726500359265,-0.4745451962498395,-0.4736736092984604,-0.1229349639524007,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-2.374123757748974
547,1,2,-0.7605067102423282,0.4327933656785018,-0.4736736092984604,-0.1229349639524007,False,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.12817478019260922
548,1,2,0.0667502967936168,-0.4745451962498395,-0.4736736092984604,-0.4085214856602751,True,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-7.889379339082858
549,0,3,0.2923658441670563,0.4327933656785018,0.7676298785983874,-0.2517577203973534,True,False,True,False,False,False,False,False,False,False,True,2.200423244276889,0,-0.11441331618912565
550,1,2,-1.5877637172782733,0.4327933656785018,0.7676298785983874,0.1300046948207938,True,False,True,False,False,False,False,False,False,False,True,2.200423244276889,0,0.05908167674511019
551,1,1,-0.9109170751579546,-0.4745451962498395,2.008933366495236,1.874307169772503,True,False,False,False,True,False,False,False,False,False,False,2.5343881702453963,0,0.739550157224345
552,0,2,-0.1588652505798227,-0.4745451962498395,-0.4736736092984604,-0.1229349639524007,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-2.374123757748974
553,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5504806338720254,True,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.630898721069407
554,1,3,-0.5348911628688886,-0.4745451962498395,-0.4736736092984604,-0.5646970191586081,True,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.905445985517764
555,1,3,-0.5348911628688886,-0.4745451962498395,-0.4736736092984604,-0.551755920337654,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.655527092027866
556,0,1,2.4733161354436386,-0.4745451962498395,-0.4736736092984604,-0.1099938651314466,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-2.124204864259077
557,1,1,1.4204435810342542,0.4327933656785018,-0.4736736092984604,0.1970631159839199,False,False,False,False,False,False,False,False,False,False,False,0.9591197563800413,0,0.2054624718895225
558,0,1,0.8188021213717487,-0.4745451962498395,-0.4736736092984604,4.618801290398115,True,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,89.19843080689043
559,1,1,0.7435969389139355,0.4327933656785018,0.7676298785983874,1.139410402855217,False,False,True,False,False,False,True,False,False,False,False,2.200423244276889,0,0.5178142004356321
560,1,3,0.5179813915404959,0.4327933656785018,-0.4736736092984604,-0.3252866909709565,False,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.33915127783278093
561,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5523441521022427,True,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.66688704173195
562,0,3,0.8188021213717487,-0.4745451962498395,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.600635815057721
563,0,2,-0.0836600681220095,-0.4745451962498395,-0.4736736092984604,-0.4170508462468131,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-8.05409860979211
564,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.530567645282916
565,0,3,-0.5724937540977952,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.530567645282916
566,0,3,-0.3844807979532623,1.340131927606843,-0.4736736092984604,-0.1664641145319738,True,False,True,False,False,False,False,False,False,False,True,1.8664583183083827,0,-0.08918715885541142
567,0,3,-0.7605067102423282,-0.4745451962498395,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.600635815057721
568,0,3,-0.0084548856641963,-0.4745451962498395,4.491540342288931,-0.2388166215763992,False,False,True,False,False,False,False,False,False,False,True,5.016995146039092,0,-0.047601525340311424
569,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5645981962221572,True,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.903537513967478
570,1,3,0.2171606617092432,-0.4745451962498395,-0.4736736092984604,-0.5498924021074366,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.61953877136532
571,1,2,2.4733161354436386,-0.4745451962498395,-0.4736736092984604,-0.4876386579974721,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-9.417292574282463
572,1,1,1.79646949332332,1.340131927606843,-0.4736736092984604,0.4765720271000624,False,False,True,False,True,False,False,False,False,False,False,1.8664583183083827,0,0.25533494234791776
573,1,1,0.5179813915404959,-0.4745451962498395,-0.4736736092984604,-0.113817371601274,True,False,True,False,False,False,True,False,False,False,False,0.05178119445170015,0,-2.1980445373356385
574,1,3,-0.5724937540977952,-0.4745451962498395,-0.4736736092984604,-0.5523441521022427,False,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.66688704173195
575,0,3,-0.9861222576157678,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.530567645282916
576,0,3,-0.7605067102423282,-0.4745451962498395,-0.4736736092984604,-0.3935215756632601,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-7.599700621628659
577,1,2,0.3675710266248695,-0.4745451962498395,-0.4736736092984604,-0.4288154815385896,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-8.281297603873835
578,1,1,0.7435969389139355,0.4327933656785018,-0.4736736092984604,0.5805902264958336,False,False,True,False,False,False,True,False,False,False,False,0.9591197563800413,0,0.6053365313703127
579,0,3,-0.5724937540977952,0.4327933656785018,-0.4736736092984604,-0.3945027462465943,False,False,False,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.41131750610116374
580,1,3,0.2171606617092432,-0.4745451962498395,-0.4736736092984604,-0.548226529750121,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.587367393803348
581,1,2,-0.3092756154954491,0.4327933656785018,0.7676298785983874,-0.0288178816181888,False,False,True,False,False,False,False,False,False,False,True,2.200423244276889,0,-0.013096517541860012
582,1,1,0.7435969389139355,0.4327933656785018,0.7676298785983874,1.874307169772503,False,False,False,False,True,False,False,False,False,False,False,2.200423244276889,0,0.8517939331205548
583,0,2,1.8716746757811331,-0.4745451962498395,-0.4736736092984604,-0.1229349639524007,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-2.374123757748974
584,0,1,0.5179813915404959,-0.4745451962498395,-0.4736736092984604,0.2094159830402852,True,False,False,False,False,False,False,False,False,False,False,0.05178119445170015,0,4.044247825059767
585,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.529697229165573,True,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.22952897812463
586,1,1,-0.8357118927001413,-0.4745451962498395,2.008933366495236,1.139410402855217,False,False,True,False,False,False,True,False,False,False,False,2.5343881702453963,0,0.44958006679177787
587,0,2,1.345238398576441,-0.4745451962498395,-0.4736736092984604,-0.3817569403714836,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-7.372501627546933
588,1,1,2.3229057705280125,0.4327933656785018,0.7676298785983874,1.128822231092618,True,False,False,True,False,False,False,False,False,False,False,2.200423244276889,0,0.5130023208165007
589,0,3,-0.5348911628688886,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.530567645282916
590,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.530567645282916
591,0,3,0.4427762090826827,-0.4745451962498395,-0.4736736092984604,-0.5670499462169634,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.950885784334108
592,1,1,1.7212643108655068,0.4327933656785018,-0.4736736092984604,1.106862362856988,False,False,False,False,False,True,False,False,False,False,False,0.9591197563800413,0,1.1540397906457107
593,0,3,1.345238398576441,-0.4745451962498395,-0.4736736092984604,-0.5641087873940193,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.894086035813677
594,0,3,-0.5724937540977952,-0.4745451962498395,2.008933366495236,-0.5523441521022427,False,True,False,False,False,False,False,False,False,False,True,2.5343881702453963,0,-0.21793983991361557
595,0,2,0.5931865739983091,0.4327933656785018,-0.4736736092984604,-0.1229349639524007,True,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.12817478019260922
596,0,3,0.5179813915404959,0.4327933656785018,0.7676298785983874,-0.1664641145319738,True,False,True,False,False,False,False,False,False,False,True,2.200423244276889,0,-0.07565095259056756
597,1,2,-0.0836600681220095,-0.4745451962498395,-0.4736736092984604,0.0417699301324701,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,0.8066621593951789
598,0,3,1.4956487634920672,-0.4745451962498395,-0.4736736092984604,-0.7346959991247785,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-14.188471449998696
599,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5646970191586081,True,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.905445985517764
600,1,1,1.4956487634920672,0.4327933656785018,-0.4736736092984604,0.6048065517804263,True,False,False,False,False,False,False,False,False,False,False,0.9591197563800413,0,0.6305850210646458
601,1,2,-0.3844807979532623,1.340131927606843,0.7676298785983874,-0.0994056933688477,False,False,True,False,False,False,False,False,False,False,True,3.1077618062052306,0,-0.031986265218385
602,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.600635815057721
603,0,1,0.8188021213717487,-0.4745451962498395,-0.4736736092984604,0.2629450736178682,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,5.0780032481316155
604,0,3,1.119622851203001,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.530567645282916
605,1,1,0.4427762090826827,-0.4745451962498395,-0.4736736092984604,-0.1099938651314466,True,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-2.124204864259077
606,0,3,0.5179813915404959,0.4327933656785018,-0.4736736092984604,-0.3688158415505295,True,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.3845357569763061
607,0,3,0.0667502967936168,-0.4745451962498395,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.600635815057721
608,1,1,-0.1588652505798227,-0.4745451962498395,-0.4736736092984604,-0.0170532463264123,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-0.3293328110134467
609,1,2,-0.5348911628688886,0.4327933656785018,2.008933366495236,0.2436322483228879,False,False,False,False,False,False,False,False,False,False,True,3.4417267321737377,0,0.07078779556940995
610,1,1,0.8188021213717487,-0.4745451962498395,-0.4736736092984604,2.876164687803722,False,False,True,False,True,False,False,False,False,False,False,0.05178119445170015,0,55.54457980853487
611,0,3,0.7435969389139355,0.4327933656785018,5.73284383018578,0.0011819383758412,False,False,True,False,False,False,False,False,False,False,True,7.1656371958642815,0,0.00016494532775443438
612,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5688146415107299,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.984965633446368
613,1,3,-0.5724937540977952,0.4327933656785018,-0.4736736092984604,-0.3699923050797071,False,True,False,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.38576236452072565
614,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5523441521022427,True,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.66688704173195
615,0,3,0.4427762090826827,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.530567645282916
616,1,2,-0.3844807979532623,0.4327933656785018,2.008933366495236,0.7947065888061656,False,False,True,False,False,False,False,False,False,False,True,3.4417267321737377,0,0.23090345359994402
617,0,3,0.3675710266248695,0.4327933656785018,0.7676298785983874,-0.3958745027216154,True,False,True,False,False,False,False,False,False,False,True,2.200423244276889,0,-0.17990834433841343
618,0,3,-0.2340704330376359,0.4327933656785018,-0.4736736092984604,-0.3558747427295753,False,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.37104307398769043
619,1,2,-1.8885844471095257,1.340131927606843,0.7676298785983874,0.182945553633788,False,False,True,False,False,False,False,True,False,False,False,3.1077618062052306,0,0.05886730227152635
620,0,2,-0.2340704330376359,-0.4745451962498395,-0.4736736092984604,-0.4876386579974721,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-9.417292574282463
621,0,3,-0.1588652505798227,0.4327933656785018,-0.4736736092984604,-0.3945992162559869,True,False,False,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.4114180879198061
622,1,1,0.969212486287375,0.4327933656785018,-0.4736736092984604,0.501865992977382,True,False,True,False,False,True,False,False,False,False,False,0.9591197563800413,0,0.5232568609279307
623,1,3,-0.685301527784515,0.4327933656785018,0.7676298785983874,-0.3643052803796623,True,False,False,False,False,False,False,False,False,False,True,2.200423244276889,0,-0.1655614579273278
624,0,3,-0.6100963453267019,-0.4745451962498395,-0.4736736092984604,-0.5498924021074366,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.61953877136532
625,0,3,-0.6100963453267019,-0.4745451962498395,-0.4736736092984604,-0.3558747427295753,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-6.872663840567137
626,0,1,2.3981109529858253,-0.4745451962498395,-0.4736736092984604,0.0257888495521209,True,False,True,False,False,True,False,False,False,False,False,0.05178119445170015,0,0.49803504583456293
627,0,2,2.0972902231545727,-0.4745451962498395,-0.4736736092984604,-0.4441095074178991,True,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-8.57665629618008
628,1,1,-0.6100963453267019,-0.4745451962498395,-0.4736736092984604,1.0996059358090202,False,False,True,False,False,True,False,False,False,False,False,0.05178119445170015,0,21.235623230644045
629,0,3,-0.2340704330376359,-0.4745451962498395,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.600635815057721
630,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5527370909209881,True,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.67447548813428
631,1,1,3.827009419684276,-0.4745451962498395,-0.4736736092984604,-0.0288178816181888,True,False,True,False,False,False,False,False,False,False,False,0.05178119445170015,0,-0.5565318050951722
632,0,3,1.6460591284076938,-0.4745451962498395,-0.4736736092984604,-0.568715818574279,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.983057161896081
633,1,1,0.2171606617092432,-0.4745451962498395,-0.4736736092984604,-0.0170532463264123,True,False,False,True,False,False,False,False,False,False,False,0.05178119445170015,0,-0.3293328110134467
634,0,1,0.8188021213717487,-0.4745451962498395,-0.4736736092984604,-0.7346959991247785,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-14.188471449998696
635,0,3,-1.51255853482046,2.247470489535184,2.008933366495236,-0.0782293498436501,False,False,True,False,False,False,False,False,False,False,True,5.25640385603042,0,-0.01488267492116332
636,1,2,-0.0836600681220095,-0.4745451962498395,-0.4736736092984604,-0.4288154815385896,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-8.281297603873835
637,0,3,0.2171606617092432,-0.4745451962498395,-0.4736736092984604,-0.548226529750121,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.587367393803348
638,0,2,0.14195547925143,0.4327933656785018,0.7676298785983874,-0.1170526463065125,True,False,True,False,False,False,False,False,False,False,True,2.200423244276889,0,-0.05319551436795459
639,0,3,0.8940073038295618,-0.4745451962498395,5.73284383018578,0.1991219271599807,False,False,True,False,False,False,False,False,False,False,True,6.25829863393594,0,0.031817261975999676
